step,type,amount,isFraud
398,0,174686.22,0
352,0,200454.86,0
328,0,141257.42,0
442,1,9065.34,1
227,0,52432.31,0
705,0,170850.04,0
518,0,104118.97,0
260,0,106497.77,0
281,0,234414.77,0
352,0,347127.96,0
402,0,184357.38,0
566,0,165274.64,0
347,0,247902.87,0
378,0,100007.33,0
379,0,67529.14,0
525,0,115463.4,0
564,0,67822.8,0
322,0,565665.37,0
396,0,392254.68,0
279,1,178494.99,0
379,0,260720.23,0
301,0,191406.2,0
469,0,102954.05,0
325,0,158096.61,0
592,0,68795.35,0
403,0,1206.67,0
323,0,229731.3,0
588,0,400653.71,0
357,0,62236.7,0
349,0,174028.9,0
659,0,459022.72,0
690,0,321904.54,0
374,1,85924.71,0
302,0,162994.39,0
715,0,279904.24,0
382,0,114212.45,0
354,0,328809.05,0
720,1,57040.65,1
599,1,149665.18,0
280,0,155255.6,0
153,0,145904.26,0
378,0,71240.13,0
404,0,11187.26,0
378,0,77560.73,0
379,0,31331.01,0
548,0,174136.73,0
379,0,14444.7,0
405,0,254857.95,0
595,0,107782.14,0
522,0,31934.64,0
469,0,304177.87,0
406,0,83711.21,0
373,0,202251.1,0
694,1,63638.57,0
522,0,288133.71,0
379,0,132363.9,0
397,0,18221.82,0
595,0,99124.69,0
416,0,53997.38,0
403,0,195738.73,0
373,0,333459.63,0
326,0,74621.64,0
164,0,32096.79,0
330,0,171499.35,0
348,0,84.58,0
688,0,153929.93,0
379,1,158221.48,0
420,0,133940.0,0
374,0,38124.1,0
590,0,233073.87,0
394,0,218903.74,0
373,0,24387.3,0
350,0,262454.96,0
300,0,22387.17,0
469,0,19009.23,0
376,0,136078.05,0
398,0,127439.37,0
688,0,237582.18,0
393,0,9055.67,0
283,0,53887.62,0
304,0,50732.99,0
299,0,135647.46,0
322,0,54844.02,0
278,1,147958.48,0
544,0,335630.51,0
372,0,113137.5,0
400,0,179826.59,0
401,0,274831.73,0
354,0,65826.12,0
135,0,67262.26,0
303,0,5654.62,0
375,0,147035.41,0
520,0,88458.29,0
400,0,58813.74,0
352,0,301979.74,0
283,0,132671.76,0
372,0,105518.81,0
398,0,45417.92,0
581,1,155002.83,1
188,0,119448.92,0
380,0,77720.76,0
612,0,9402.17,0
304,0,175691.42,0
715,0,129029.57,0
329,0,126675.2,0
359,0,208692.81,0
180,0,32781.39,0
402,0,307823.42,0
401,0,53529.21,0
345,0,170499.11,0
563,0,276933.15,0
355,0,72158.63,0
257,0,211092.59,0
402,0,132398.56,0
278,0,12629.23,0
348,0,118716.64,0
569,0,341538.34,0
690,0,124829.78,0
686,0,91866.54,0
274,0,93994.39,0
500,0,47673.6,0
252,0,27863.4,0
347,0,50892.93,0
311,1,31910.21,0
355,0,164529.42,0
250,0,9616.0,0
42,0,164274.62,0
394,0,16925.45,0
395,0,145451.19,0
490,0,81465.84,0
631,0,341.3,1
428,0,254141.48,0
351,0,349965.91,0
331,0,234489.86,0
346,0,270497.11,0
397,0,89672.56,0
370,0,385002.77,0
189,1,63885.24,0
495,0,42396.42,0
255,0,48493.8,0
692,0,133293.89,0
203,1,41414.54,0
378,0,188914.21,0
307,0,47423.01,0
351,0,218720.22,0
235,1,8660.63,0
399,0,132673.31,0
395,0,80271.91,0
403,0,177399.73,0
307,0,1910.43,0
304,0,87630.64,0
303,0,105781.26,0
370,0,113535.47,0
574,0,150138.32,0
401,0,102634.51,0
374,0,69570.67,0
397,0,52094.04,0
259,0,12773.8,0
349,0,169140.45,0
522,0,33862.61,0
377,0,1366.2,0
370,0,599615.25,0
133,0,323665.58,0
397,0,485165.26,0
321,0,125345.99,0
395,0,172716.45,0
420,0,181093.18,0
586,0,660095.71,0
262,0,138889.43,0
544,1,141633.01,0
396,0,96867.04,0
227,0,52898.89,0
396,0,167100.77,0
546,0,238293.59,0
617,0,16200.54,0
694,1,29244.14,0
356,0,78460.09,0
402,0,162181.13,0
380,0,68296.89,0
348,0,159857.64,0
327,0,212458.54,0
589,0,617464.17,0
355,0,220763.93,0
307,0,35836.49,0
251,0,36575.12,0
185,0,49552.77,0
563,0,66715.58,0
378,0,21978.11,0
228,0,19116.82,0
235,0,160165.44,0
335,0,33370.57,0
323,0,118324.43,0
381,0,762.57,0
667,0,48428.39,0
402,0,318019.48,0
566,0,175613.85,0
375,0,145319.75,0
301,0,257433.32,0
348,0,38336.84,0
588,0,90027.03,0
130,0,63211.13,0
213,0,95156.03,0
273,0,13935.73,0
355,0,252203.23,0
379,0,12121.68,0
345,0,183463.3,0
405,1,28269.96,0
396,0,40424.17,0
380,0,105451.5,0
355,0,26249.69,0
522,0,446898.48,0
372,0,112828.39,0
372,0,219491.98,0
36,0,3713.89,0
358,0,114360.51,0
206,0,40372.17,0
564,0,36431.93,0
670,0,6220.42,0
514,0,82041.77,0
514,0,132884.38,0
284,1,88105.21,0
329,0,621787.56,0
691,0,3556.17,0
406,0,138657.65,0
331,0,204713.92,0
401,0,61531.86,0
327,0,93910.92,0
308,0,23252.58,0
404,0,68705.65,0
323,0,314408.27,0
328,0,43153.44,0
324,0,105078.66,0
370,0,154941.27,0
395,0,292106.27,0
372,0,132803.17,0
586,0,368668.03,0
278,0,64044.07,0
380,0,110901.74,0
354,0,46401.53,0
396,0,433426.82,0
327,0,47510.98,0
426,0,250009.01,0
308,0,152704.55,0
259,0,276181.42,0
331,0,110614.0,0
348,0,45360.19,0
334,0,255797.5,0
567,0,418372.77,0
304,0,360635.83,0
373,0,190862.73,0
353,0,386170.91,0
398,1,137733.91,0
403,0,312043.29,0
306,0,182623.77,0
401,0,200575.17,0
286,0,71085.83,0
298,0,19857.82,0
681,0,111216.53,0
302,0,200053.71,0
370,0,393010.63,0
210,0,59415.71,0
588,0,122504.14,0
352,0,55129.86,0
230,0,206920.38,0
335,0,78131.58,0
381,0,342232.65,0
371,0,28902.46,0
393,0,10858.19,0
332,0,187475.3,0
571,0,202944.09,0
326,0,85102.22,0
202,0,5841.89,0
379,0,190793.64,0
404,0,118964.99,0
356,0,8906.85,0
349,0,15996.36,0
227,0,400336.47,0
687,0,251617.5,0
351,0,112594.45,0
544,0,4917.11,0
302,0,182802.86,0
397,0,16277.56,0
309,0,87944.71,0
185,0,37791.33,0
571,0,178112.91,0
336,0,140445.44,0
686,0,258297.97,0
306,0,90453.97,0
522,0,9911.72,0
259,0,78317.89,0
404,0,116226.41,0
402,0,11735.02,0
332,1,20880.6,0
351,0,23087.19,0
401,0,291400.3,0
376,0,96796.56,0
587,0,147491.33,0
402,0,169827.93,0
379,0,332846.9,0
538,0,50484.13,0
351,0,16148.47,0
232,0,547141.28,0
164,0,58792.96,0
308,0,106245.03,0
356,0,81603.15,0
369,0,257343.31,0
495,0,316581.47,0
257,0,23768.07,0
592,0,17308.72,0
156,0,100405.91,0
324,0,231362.05,0
567,0,100100.1,0
301,0,240234.5,0
131,0,174625.94,0
235,0,48257.14,0
594,0,224720.22,0
347,0,53042.63,0
378,0,205625.31,0
406,0,328336.98,0
397,0,26592.02,0
565,0,254947.37,1
379,0,10156.53,0
360,1,199305.2,0
686,0,103068.99,0
399,0,125265.07,0
352,0,139550.97,0
376,0,171171.68,0
691,0,26505.24,0
306,0,147463.93,0
396,0,363931.55,0
637,0,127004.42,0
588,1,39240.92,0
514,0,330723.85,0
351,0,127721.58,0
376,0,340786.04,0
567,0,570956.16,0
399,0,262076.33,0
710,0,30346.95,0
225,0,119934.31,0
351,0,34388.28,0
331,0,11743.42,0
373,0,365621.11,0
407,0,114455.75,0
379,0,45066.58,0
370,0,313189.27,0
329,0,136559.68,0
399,0,152511.65,0
331,0,89148.12,0
348,0,309955.98,0
353,0,381166.37,0
408,1,45753.89,0
356,0,6378.96,0
684,0,44678.54,0
346,0,203434.41,0
377,0,81196.26,0
186,0,89037.02,0
383,0,147768.35,0
380,0,115864.09,0
356,0,5926.28,0
548,0,32260.07,0
594,0,45790.52,0
403,0,59595.97,0
522,0,3622.0,0
163,0,45449.16,0
304,0,66122.32,0
396,0,39990.62,0
393,0,243224.23,0
253,0,434160.01,0
393,0,70909.79,0
525,0,264100.19,0
251,0,6996.77,0
332,0,32239.45,0
522,0,190922.02,0
370,0,346844.65,0
398,1,132409.3,0
230,0,286903.67,0
393,0,212185.52,0
692,1,171139.48,0
402,0,103824.7,0
234,0,106810.03,0
596,0,53879.18,0
285,0,23785.95,0
404,0,108310.57,0
400,1,44976.83,0
402,0,163973.88,0
420,0,418866.33,0
142,0,80935.54,0
323,0,31685.59,0
379,0,88157.71,0
394,0,119407.72,0
307,1,120090.01,0
212,0,32093.13,0
394,0,449166.87,0
640,0,33135.24,0
274,0,44972.78,0
395,0,207224.78,0
187,0,93643.35,0
251,0,90936.9,0
522,0,157951.01,0
353,0,315560.93,0
378,0,55497.08,0
395,0,201825.58,0
379,0,181122.42,0
358,0,11677.21,0
469,0,68108.23,0
212,0,11858.61,0
405,0,91135.32,0
206,0,63876.44,0
325,0,25636.77,0
397,0,211883.93,0
644,0,6126.07,0
564,0,234325.98,0
370,0,258379.45,0
162,1,8409.89,0
527,0,184037.75,0
356,0,23224.29,0
281,0,30504.67,0
590,0,63635.54,0
354,0,202400.15,0
730,1,403.56,1
309,0,78183.11,0
351,0,430528.66,0
297,0,185532.25,0
395,0,26475.99,0
298,0,73623.86,0
380,0,57141.97,0
351,0,1440.1,0
323,0,78909.81,0
380,1,3232.18,0
249,0,251740.59,0
514,0,80321.44,0
378,1,76542.8,0
251,0,348600.51,0
380,0,221589.46,0
307,0,135681.92,0
567,0,131334.15,0
379,0,5841.39,0
594,0,42594.98,0
400,0,7619.99,0
355,0,69539.9,0
141,0,11585.06,0
349,0,188650.82,0
231,0,246534.35,0
401,0,19114.89,0
567,0,92507.67,0
357,0,18819.19,0
253,0,136117.33,0
374,0,109281.13,0
403,0,101697.73,0
380,0,99525.89,0
210,0,36750.53,0
707,0,136129.76,0
228,0,181047.98,0
688,0,99742.07,0
393,0,68178.14,0
619,0,115343.09,0
377,0,226404.81,0
331,0,313191.27,0
402,0,148953.47,0
589,0,101552.56,0
564,0,110759.82,0
309,0,254001.14,0
546,0,187771.54,0
380,0,227055.0,0
352,0,13719.98,0
354,0,38319.77,0
687,0,45163.61,0
305,0,207910.69,0
327,0,90867.35,0
380,0,253261.96,0
594,0,255524.65,0
380,0,193999.09,0
545,0,365638.79,0
381,0,232112.17,0
140,0,310624.32,0
629,0,1650.08,1
280,0,266243.08,0
400,0,6036.97,0
380,0,46877.63,0
585,0,71292.38,0
282,0,42461.54,0
354,0,327494.64,0
566,0,501573.4,0
398,0,201292.76,0
396,0,197537.74,0
401,0,319187.74,0
18,0,127048.06,0
299,0,92666.8,0
379,0,168700.25,0
379,0,15764.64,0
661,0,174795.8,0
250,0,17611.64,0
352,0,507134.65,0
404,0,180442.2,0
404,0,14719.79,0
277,0,137541.58,0
252,0,437394.16,0
715,0,105939.73,0
287,1,18569.57,0
259,1,167811.4,0
403,0,164776.86,0
284,0,100440.35,0
400,0,259790.17,0
403,0,52011.5,0
235,0,351206.61,0
259,1,135303.38,0
309,0,113809.49,0
235,0,405152.82,0
211,0,48593.01,0
642,0,121099.14,0
376,0,67932.47,0
278,0,4724.37,0
280,0,247423.3,0
235,0,70324.85,0
402,0,73177.78,0
348,0,428145.18,0
259,0,136639.65,0
187,0,38240.85,0
234,0,270931.9,0
349,0,244855.59,0
404,0,394761.4,0
420,0,86511.49,0
280,0,55355.86,0
550,0,137720.59,0
692,1,75324.75,0
183,1,37165.18,0
355,0,8655.28,0
656,1,17084.22,0
396,0,40054.3,0
284,0,107990.71,0
299,0,60072.75,0
354,0,1440.82,0
710,0,141781.06,0
280,0,202520.71,0
403,0,48723.12,0
282,0,32713.94,0
326,0,150446.52,0
137,1,113788.06,0
308,0,119206.07,0
186,0,5639.16,0
177,0,28146.24,0
284,0,86229.88,0
351,0,117338.55,0
691,0,170529.86,0
402,0,141822.57,0
403,0,152506.18,0
492,0,83683.68,0
347,0,310705.71,0
376,0,53317.26,0
43,0,84753.49,0
298,0,33919.79,0
688,0,3245.05,0
590,0,33654.65,0
162,0,111349.95,0
403,0,58035.62,0
379,0,140827.65,0
610,0,41842.22,0
394,0,60634.9,0
331,0,177482.56,0
586,0,13530.27,0
348,0,13776.64,0
545,0,176985.39,0
375,0,48458.58,0
303,1,56846.07,0
405,0,201168.57,0
355,0,196769.98,0
212,0,113375.06,0
331,0,25807.31,0
396,0,241066.44,0
372,0,90690.5,0
347,0,161762.27,0
347,0,219658.14,0
393,0,282623.29,0
324,0,245366.81,0
395,0,307699.83,0
309,0,151933.29,0
236,0,22098.72,0
376,0,273581.67,0
707,0,65613.09,0
181,0,869.13,0
522,0,129194.83,0
41,0,213594.9,0
565,0,413935.2,0
163,0,11515.27,0
404,0,23992.67,0
231,0,84970.18,0
397,0,130648.63,0
404,0,267316.29,0
637,0,255531.43,0
378,0,99862.63,0
298,0,133225.59,0
393,0,55896.63,0
321,0,71417.33,0
564,0,270382.69,0
396,0,187345.43,0
182,0,184118.58,0
212,0,150003.8,0
351,0,110708.23,0
403,0,18994.34,0
235,0,45990.92,0
500,0,26393.51,0
372,0,9383.28,0
379,0,40132.3,0
356,0,82176.62,0
255,0,141119.68,0
522,0,365959.52,0
401,0,188024.03,0
251,0,34821.09,0
302,0,61174.66,0
490,0,232631.87,0
378,0,19262.16,0
373,0,219923.74,0
550,0,123972.95,0
378,0,16747.42,0
404,0,94890.13,0
261,0,209861.39,0
401,0,51030.24,0
522,0,55286.9,0
357,0,219479.29,0
590,0,83488.16,0
705,0,160494.52,0
375,0,66416.35,0
354,0,146074.38,0
163,0,133960.36,0
403,0,87106.32,0
357,1,82864.89,0
426,0,307779.45,0
408,1,116709.53,0
379,0,259928.36,0
334,0,225369.0,0
380,0,69568.86,0
354,0,85128.49,0
396,0,70918.98,0
349,0,83335.64,0
398,0,295606.29,0
351,0,605.95,0
684,0,391921.63,0
308,1,112662.87,0
163,0,114151.26,0
259,0,163130.94,0
426,0,12141.58,0
380,0,83221.97,0
308,0,95347.91,0
259,0,155670.53,0
402,0,47610.38,0
308,0,132894.54,0
273,0,33436.71,0
329,0,181377.05,0
331,0,42953.83,0
355,0,91099.84,0
592,0,149815.09,0
371,0,115290.79,0
357,0,9178.6,0
405,0,5272.94,0
377,0,173665.18,0
257,0,65806.18,0
688,0,131907.85,0
307,0,126368.96,0
298,0,150188.97,0
520,0,401728.48,0
518,0,187265.46,0
335,0,163363.23,0
236,0,93398.45,0
355,0,77269.62,0
259,0,216719.53,0
560,0,730677.5,1
692,0,98974.1,0
402,0,145811.75,0
400,0,169527.77,0
333,0,47893.33,0
426,0,145953.32,0
307,0,27806.59,0
492,0,508179.96,0
398,0,212135.69,0
234,0,34470.31,0
544,0,198519.93,0
380,0,131615.44,0
399,1,165961.7,0
379,0,58894.57,0
275,0,6293.86,0
619,0,168878.6,0
394,0,28645.22,0
401,0,123722.55,0
214,0,15627.45,0
420,0,147165.47,0
574,0,8422.37,0
372,0,156849.48,0
401,0,151238.98,0
542,0,172766.41,0
378,0,22590.2,0
283,0,27952.83,0
373,0,129301.3,0
405,0,75598.31,0
371,0,12635.94,0
403,0,104289.86,0
380,0,163712.98,0
273,0,113309.93,0
212,0,139026.55,0
637,1,32259.43,0
328,0,265250.92,0
397,0,99239.98,0
299,0,36640.01,0
356,0,39530.3,0
188,0,289091.35,0
402,0,24290.85,0
428,0,60482.32,0
236,0,11250.07,0
400,0,132297.11,0
351,0,82312.76,0
351,0,34365.59,0
398,0,413303.76,0
547,0,122950.52,0
334,0,57556.4,0
304,0,66814.23,0
328,0,107925.6,0
321,0,5506.98,0
715,0,21256.49,0
332,0,117146.36,0
717,0,88374.51,0
667,0,91468.09,0
210,0,114738.66,0
332,0,245181.1,0
351,0,162517.49,0
400,0,131218.67,0
455,0,10656.26,0
374,0,21916.3,0
405,1,160836.36,0
378,0,57993.99,0
398,0,178019.83,0
139,0,164602.99,0
307,0,6574.64,0
347,0,91670.17,0
401,0,41384.79,0
356,0,146074.06,0
402,0,52464.79,0
331,1,78924.55,0
345,0,515303.96,0
397,0,161832.19,0
377,0,136680.87,0
350,0,169060.66,0
404,0,173407.92,0
306,0,120849.2,0
331,0,202807.64,0
332,0,56439.26,0
404,0,37389.65,0
369,0,24002.26,0
354,0,7898.93,0
306,0,70948.98,0
522,0,209956.07,0
331,0,7795.25,0
351,0,172005.01,0
141,0,3883.22,0
546,0,160827.85,0
284,0,200785.98,0
322,0,250248.18,0
382,1,131618.49,0
400,1,99965.96,0
329,0,74611.87,0
393,0,102100.54,0
307,0,107200.29,0
349,0,611895.08,0
369,0,586155.16,0
373,0,12580.49,0
305,0,781720.48,0
257,0,96806.56,0
617,0,80592.85,0
349,0,202190.39,0
380,1,23791.94,0
393,0,63205.05,0
178,0,120006.03,0
211,0,71777.93,0
233,0,184341.83,0
539,1,198888.16,1
695,1,182248.15,0
396,0,139567.25,0
379,0,254203.32,0
209,0,242572.92,0
401,0,382337.86,0
565,1,82129.36,0
592,0,83506.69,0
307,0,19156.52,0
379,0,308663.08,0
331,0,104889.67,0
633,1,75480.15,1
403,0,84783.14,0
255,1,59007.21,0
331,0,96106.86,0
545,0,63181.48,0
686,0,25776.74,0
402,0,142057.59,0
401,0,239021.69,0
378,0,65292.3,0
404,0,100537.3,0
540,0,420274.4,0
705,0,281647.0,0
208,0,469347.96,0
401,0,16263.08,0
372,0,30101.9,0
351,0,63322.0,0
403,0,266047.56,0
522,0,265657.84,0
298,0,109434.68,0
349,0,207114.28,0
358,1,157035.78,0
275,0,86177.79,0
308,0,183803.2,0
260,1,42715.77,0
399,0,104612.39,0
402,0,77155.1,0
396,0,105412.86,0
353,0,413342.88,0
205,0,220957.49,0
381,0,16634.65,0
260,0,259831.49,0
396,0,37254.24,0
596,0,51403.22,0
353,0,30969.56,0
226,0,30828.09,0
404,0,172921.13,0
403,0,240886.31,0
691,0,114582.79,0
187,0,47898.76,0
308,0,50741.48,0
690,0,8672.9,0
182,0,76377.83,0
284,0,32909.12,0
404,0,133694.73,0
692,0,71744.64,0
299,0,269018.74,0
394,0,303620.57,0
232,0,589009.15,0
428,0,22146.42,0
21,0,77753.49,0
310,0,23483.15,0
236,0,65518.1,0
377,0,145821.23,0
328,0,470680.13,0
590,1,19128.23,0
250,0,149289.48,0
710,0,173056.12,0
431,0,103993.24,0
35,0,353096.25,0
227,0,472858.46,0
376,0,83107.51,0
564,0,169378.83,0
402,0,331871.46,0
371,0,68305.09,0
690,0,51257.11,0
408,1,86068.55,0
305,0,125291.02,0
401,0,148336.23,0
394,0,12450.94,0
259,0,62407.09,0
594,0,163819.8,0
641,1,19646.09,1
306,0,6344.45,0
617,0,3748.36,0
305,0,3669.1,0
400,0,101240.63,0
349,0,189108.42,0
429,0,113664.16,0
323,0,249266.69,0
348,0,417805.83,0
476,0,95904.28,0
187,0,291299.1,0
252,0,178051.45,0
403,0,207383.34,0
348,0,315624.24,0
379,0,99678.36,0
331,0,211622.21,0
355,0,58484.25,0
522,0,34592.77,0
398,0,447131.1,0
39,0,241825.25,0
404,0,176499.88,0
656,0,246566.21,0
404,0,187830.96,0
563,0,40138.3,0
396,0,288671.54,0
327,0,35348.12,0
563,0,211752.34,0
299,0,111071.38,0
399,0,119317.67,0
277,0,16739.34,0
349,0,42589.54,0
298,0,53147.81,0
354,0,149116.84,0
522,0,103536.54,0
211,0,65828.05,0
546,0,44333.69,0
394,0,403119.4,0
402,0,138115.03,0
354,0,129846.15,0
462,0,46190.9,1
275,0,150058.64,0
351,0,705.21,0
586,0,463092.73,0
324,0,336668.57,0
705,0,124913.06,0
402,0,274708.92,0
395,0,229721.77,0
522,0,210630.96,0
487,1,27157.28,0
308,0,43940.32,0
661,0,268744.93,0
209,0,167424.19,0
331,0,62997.66,0
331,0,59517.95,0
357,0,94286.33,0
379,0,26105.18,0
297,0,302088.82,0
637,0,133975.49,0
402,0,76809.22,0
586,0,2581549.92,1
237,0,66982.88,0
132,0,74547.4,0
395,0,268652.13,0
400,0,127056.89,0
330,0,415891.07,0
378,0,137515.69,0
401,0,544981.29,0
522,0,402573.13,0
393,0,259298.17,0
397,0,204417.97,0
351,0,34017.47,0
403,0,65547.65,0
257,0,191832.38,0
350,0,57326.79,0
280,0,94899.83,0
376,0,18324.09,0
251,0,312724.1,0
260,1,36034.73,0
395,0,3216.94,0
394,0,186224.14,0
308,0,126642.46,0
399,0,617096.36,0
378,0,182219.78,0
375,0,116643.39,0
330,0,123782.69,0
273,0,36783.43,0
257,0,216552.78,0
323,0,60856.44,0
403,0,80598.24,0
403,0,97466.02,0
716,0,455386.57,1
324,0,247889.54,0
350,0,139912.72,0
426,0,283606.19,0
282,0,65923.55,0
297,0,214318.03,0
355,0,77854.15,0
322,0,265849.51,0
644,0,201655.25,0
212,0,36932.11,0
514,0,117116.2,0
216,1,108350.97,0
227,1,2508.97,0
544,0,131024.18,0
203,0,204805.72,0
356,0,249984.75,0
395,0,186801.39,0
525,0,124136.09,0
281,1,68204.54,0
396,0,78548.65,0
522,0,79910.19,0
257,1,46562.95,0
667,0,18817.99,0
236,0,23658.06,0
691,0,121689.58,0
325,0,204478.0,0
308,0,8663.7,0
695,0,21968.42,0
402,0,290326.78,0
370,0,391103.36,0
592,0,76205.38,0
281,1,184387.81,0
136,0,109067.85,0
644,0,200258.77,0
158,0,161822.68,0
225,0,126590.11,0
299,0,87508.27,0
686,0,226677.63,0
259,0,10304.37,0
235,0,780.6,0
540,0,291516.99,0
400,0,190138.15,0
352,0,133570.56,0
187,0,298205.88,0
395,0,12374.59,0
352,0,300192.5,0
372,0,352103.95,0
252,0,31564.15,0
236,0,166163.27,0
382,0,156767.37,0
328,0,4159.67,0
255,1,165483.98,0
395,0,239789.69,0
542,0,124472.47,0
548,0,3341.33,0
396,0,271881.94,0
402,1,32765.16,0
370,0,71045.5,0
257,0,176438.31,0
211,0,50544.91,0
357,0,118850.51,0
309,0,102919.74,0
380,0,32004.46,0
133,0,133283.19,0
396,0,169793.85,0
323,1,43138.22,0
378,0,128994.25,0
282,0,127455.01,0
330,0,157345.84,0
379,0,59430.76,0
640,0,37689.8,0
403,0,95865.11,0
406,0,191574.63,0
399,0,239476.93,0
135,0,62739.79,0
401,0,79982.2,0
323,0,440003.1,0
495,0,316408.85,0
323,0,87867.79,0
355,0,44353.01,0
357,0,42605.2,0
276,0,35836.66,0
355,0,126722.48,0
395,0,179655.71,0
394,0,29680.22,0
276,0,28413.88,0
400,0,13070.7,0
225,0,194421.72,0
451,0,188711.59,0
426,0,25994.07,0
357,0,271431.61,0
548,0,838.53,0
375,0,245844.99,0
565,0,221301.39,0
393,0,45955.03,0
397,0,36706.64,0
688,0,272858.32,0
369,0,333192.52,0
188,0,58368.04,0
688,0,95040.32,0
276,0,150924.76,0
228,0,103589.57,0
282,0,6246.92,0
572,0,262960.23,1
710,0,284064.7,0
306,0,33498.17,0
301,0,303255.25,0
306,0,88284.37,0
403,0,55156.27,0
372,0,170975.16,0
379,0,224991.11,0
327,0,253956.65,0
181,0,106313.71,0
398,0,117745.01,0
596,0,29481.33,0
329,0,160478.95,0
303,1,154389.92,0
325,0,11164.38,0
709,0,389408.27,0
253,0,421051.81,0
691,1,98921.36,0
347,0,245060.35,0
373,0,234989.64,0
742,0,54652.46,1
397,0,36225.86,0
407,0,106524.94,0
374,0,57697.37,0
403,0,259154.63,0
405,0,64787.22,0
372,0,71323.65,0
406,1,155811.5,0
375,0,112402.12,0
324,0,451767.08,0
160,0,140591.73,0
709,0,94589.8,0
372,0,56796.31,0
352,0,233803.02,0
286,0,255282.13,0
640,1,40867.66,1
346,0,43340.69,0
278,0,121598.37,0
403,0,6857.78,0
642,0,52011.81,0
372,0,304245.09,0
370,0,410014.43,0
304,0,41189.86,0
376,0,165694.84,0
397,0,276501.46,0
376,0,113229.34,0
354,1,92719.78,0
378,0,101441.16,0
350,0,235686.88,0
398,0,336480.48,0
394,0,249077.88,0
354,0,56672.17,0
378,0,15279.15,0
325,1,85303.38,0
381,0,7732.27,0
396,0,29782.84,0
324,0,148895.65,0
211,0,14383.9,0
403,0,53044.27,0
228,0,42551.58,0
379,1,23102.35,0
159,0,48977.47,0
356,0,290892.35,0
399,0,96936.88,0
397,0,482379.48,0
370,0,376029.93,0
311,0,50345.11,0
283,0,10040.46,0
282,0,26757.31,0
158,0,41438.9,0
349,0,67188.77,0
542,0,461953.01,0
302,0,411681.56,0
399,0,390522.12,0
397,0,10681.13,0
331,0,188735.8,0
211,0,31887.37,0
571,0,150443.24,0
595,0,13458.98,0
261,1,44458.6,0
595,0,41202.24,0
307,0,69226.45,0
376,0,21409.95,0
207,0,27908.21,0
684,0,58838.04,0
546,0,98364.09,0
564,0,377291.58,0
374,0,109385.75,0
380,0,248543.57,0
376,0,22135.6,0
371,0,7616.05,0
379,0,49587.25,0
382,0,3673.67,0
326,0,81020.55,0
373,0,164749.65,0
614,1,155593.62,0
397,1,111611.49,0
353,0,324264.4,0
402,0,367062.04,0
331,0,58877.09,0
307,0,56834.4,0
589,0,50460.51,0
333,0,3669.25,0
381,1,12965.8,0
399,0,181715.15,0
380,0,50256.53,0
373,0,220013.39,0
395,0,9706.65,0
396,0,77874.12,0
429,0,164302.32,0
401,0,30772.98,0
404,1,155886.31,0
546,0,58817.53,0
225,0,64042.72,0
356,0,197995.21,0
331,0,196035.06,0
307,0,37092.54,0
398,0,42294.9,0
684,0,132918.44,0
371,0,243964.41,0
354,0,26002.74,0
500,1,141336.16,0
550,0,51506.79,0
546,0,66800.16,0
41,0,13682.48,0
549,0,68523.72,0
403,0,14225.06,0
283,0,85464.33,0
376,0,126237.91,0
306,0,241154.11,0
373,0,252937.52,0
347,0,216839.37,0
250,0,113919.68,0
395,0,211063.08,0
522,0,182007.12,0
406,0,168996.84,0
403,0,77856.01,0
306,0,139429.37,0
723,1,128893.5,1
348,0,80689.89,0
380,0,4705.86,0
305,0,42348.1,0
300,0,85056.15,0
492,0,369060.1,0
327,0,53059.96,0
331,0,131765.85,0
301,0,26200.28,0
399,0,131500.14,0
709,0,92421.31,0
177,0,452804.42,1
138,1,163979.11,0
278,0,69021.64,0
544,0,318077.12,0
353,0,71279.0,0
544,0,61802.41,0
686,0,54032.13,0
327,0,85085.48,0
419,0,117206.38,0
691,0,251185.53,0
372,0,320312.65,0
307,0,50000.82,0
374,0,92476.88,0
522,0,335299.93,0
380,0,45294.04,0
642,0,21069.04,0
304,0,97709.59,0
370,0,755.06,0
235,0,79438.31,0
405,0,86180.52,0
260,0,39938.92,0
355,0,219231.85,0
282,1,40449.47,0
404,0,71272.49,0
546,0,181005.21,0
350,0,37778.94,0
426,0,36663.31,0
564,0,361835.73,0
376,0,66965.18,0
356,0,197183.11,0
573,0,134257.42,0
403,0,207692.46,0
397,0,138599.81,0
399,0,189376.45,0
356,0,103249.37,0
379,0,43116.98,0
687,0,103725.44,0
282,0,70954.43,0
372,0,278706.6,0
349,0,54559.88,0
398,0,61552.62,0
372,0,386691.81,0
332,0,45381.21,0
284,0,53858.47,0
255,0,80322.63,0
275,0,164715.82,0
373,0,66679.48,0
275,0,87885.37,0
522,0,68158.76,0
589,0,350935.48,0
236,0,57295.37,0
422,0,88031.56,0
396,1,160186.9,0
401,0,219981.73,0
210,0,192598.78,0
353,0,182230.91,0
332,0,230754.08,0
707,0,45181.08,0
403,0,129965.93,0
370,0,269430.99,0
356,0,25012.18,0
402,0,24828.33,0
661,0,135669.89,0
357,0,81195.06,0
598,0,236375.44,0
354,0,125084.92,0
308,0,17556.86,0
205,1,42733.75,0
310,1,22191.96,0
260,0,26578.19,0
323,0,220349.58,0
299,0,86133.25,0
348,0,206622.47,0
346,0,26765.91,0
307,1,133989.4,0
332,0,242640.87,0
